doc_id,entity,type,score
4826,##can,I-MISC,0.9819363
4826,##xi,I-MISC,0.56456083
4826,##can,I-MISC,0.96908754
4826,##xi,I-MISC,0.7075898
4826,##can,I-MISC,0.97841716
4826,##xi,I-MISC,0.56300294
4826,##can,I-MISC,0.94838613
4831,##ban,I-MISC,0.97393656
4831,##ese,I-MISC,0.9824913
4833,den,I-PER,0.79541856
4833,##nis,I-PER,0.5738796
4833,da,I-PER,0.60833526
4834,p,I-LOC,0.71296114
4834,##aki,I-LOC,0.84507114
4834,##stan,I-LOC,0.9307779
4834,##aki,I-LOC,0.5915146
4834,##stan,I-LOC,0.8653677
4835,b,I-PER,0.6588365
4835,g,I-ORG,0.92223305
4835,##sma,I-ORG,0.8583422
4835,##erie,I-PER,0.7965452
4837,##dad,I-LOC,0.568868
4837,j,I-LOC,0.87124354
4837,##ua,I-LOC,0.5039107
4837,##rez,I-LOC,0.49452484
4837,me,I-LOC,0.97332156
4837,##xi,I-LOC,0.9196608
4837,##co,I-LOC,0.9252304
4837,##dad,I-LOC,0.796808
4837,j,I-LOC,0.96419376
4837,##ua,I-LOC,0.61906415
4837,##rez,I-LOC,0.7657576
4837,me,I-LOC,0.9868867
4837,##xi,I-LOC,0.96921444
4837,##co,I-LOC,0.9203947
4837,am,I-MISC,0.88054365
4837,##eric,I-MISC,0.977128
4837,##an,I-MISC,0.9947811
4837,me,I-MISC,0.7448899
4837,##xi,I-MISC,0.96534437
4837,##can,I-MISC,0.99449193
4840,##lume,I-PER,0.6938062
4840,##nt,I-PER,0.78283226
4840,##rae,I-ORG,0.4302649
4863,chin,I-MISC,0.76022077
4863,##ese,I-MISC,0.535232
4866,ah,I-PER,0.9884469
4866,##med,I-PER,0.99286383
4866,bin,I-PER,0.9265096
4866,z,I-PER,0.98356473
4866,##ay,I-PER,0.8790585
4866,##ed,I-PER,0.9924434
4866,al,I-PER,0.9731952
4866,na,I-PER,0.79638106
4866,##hya,I-PER,0.62433785
4866,k,I-PER,0.9862605
4866,##hali,I-PER,0.85550874
4866,##fa,I-PER,0.98570216
4866,bin,I-PER,0.85132885
4866,z,I-PER,0.98697805
4866,##ay,I-PER,0.8605509
4866,##ed,I-PER,0.9880283
4866,al,I-PER,0.9679473
4866,na,I-PER,0.7963169
4866,##hya,I-PER,0.6595524
4866,##n,I-PER,0.5663377
4866,dub,I-LOC,0.75588137
4866,##ai,I-LOC,0.4966307
4871,c,I-PER,0.6051286
4871,r,I-MISC,0.9866927
4871,##uss,I-MISC,0.9893735
4871,##ian,I-MISC,0.9947061
4871,la,I-PER,0.6155149
4871,o,I-PER,0.8752525
4871,##ba,I-PER,0.57226175
4871,me,I-PER,0.75370574
4871,##ved,I-PER,0.41642317
4871,c,I-PER,0.5376387
4871,la,I-PER,0.6621511
4871,k,I-LOC,0.5037179
4871,##yr,I-LOC,0.99111676
4871,##gy,I-LOC,0.83929574
4871,##z,I-MISC,0.5638631
4871,##stan,I-LOC,0.99438226
4873,r,I-MISC,0.6719846
4873,##uss,I-MISC,0.9822614
4873,##ian,I-MISC,0.868676
4874,##eric,I-MISC,0.6019103
4877,r,I-MISC,0.9758577
4877,##uss,I-MISC,0.9916102
4877,##ian,I-MISC,0.9934278
4880,##land,I-MISC,0.46263057
4880,##m,I-ORG,0.65635544
4880,##tok,I-ORG,0.76624876
4885,##oi,I-PER,0.54898393
4885,##nov,I-PER,0.49197018
4885,euro,I-MISC,0.5436505
4886,euro,I-MISC,0.7520132
4886,euro,I-MISC,0.7536619
4886,euro,I-MISC,0.60109466
4886,euro,I-MISC,0.71458197
4887,r,I-PER,0.46434942
4887,##ya,I-PER,0.3428504
4894,##uss,I-LOC,0.9149674
4894,##ia,I-LOC,0.77910304
4894,la,I-PER,0.7723359
4900,i,I-MISC,0.95053184
4900,##rani,I-MISC,0.9855262
4900,##an,I-MISC,0.9906538
4900,i,I-MISC,0.8624325
4900,##rani,I-MISC,0.9804615
4900,##an,I-MISC,0.98832184
4928,##dan,I-LOC,0.9917059
4928,nor,I-MISC,0.5655228
4928,##n,I-MISC,0.9535962
4928,store,I-ORG,0.54751897
4928,##vid,I-PER,0.8863542
4928,mi,I-PER,0.6028537
4928,su,I-LOC,0.79734635
4928,##dan,I-LOC,0.9868527
4928,##dan,I-LOC,0.98881835
4933,bar,I-PER,0.9291692
4933,##bara,I-PER,0.8360594
4933,bush,I-PER,0.6400748
4933,##on,I-LOC,0.7478455
4936,art,I-ORG,0.93443626
4936,##uro,I-ORG,0.872033
4936,e,I-ORG,0.59737074
4936,##cu,I-ORG,0.6997155
4936,##ador,I-ORG,0.7119956
4943,da,I-PER,0.88500917
4943,##vid,I-PER,0.9801451
4943,pet,I-PER,0.9787859
4943,##rae,I-PER,0.96267736
4943,a,I-LOC,0.6369998
4943,##f,I-LOC,0.8669797
4943,##ghan,I-LOC,0.99546164
4943,##istan,I-LOC,0.999419
4943,##eric,I-MISC,0.92445123
4943,##an,I-MISC,0.9891193
4943,ka,I-PER,0.66021925
4943,##rl,I-PER,0.7733979
4943,##ike,I-PER,0.7231054
4943,##n,I-PER,0.61980766
4954,##mp,I-LOC,0.48046997
4954,##ala,I-LOC,0.50798094
4960,la,I-LOC,0.7820921
4960,##hore,I-LOC,0.73550093
4960,##aki,I-MISC,0.86934966
4960,##stan,I-MISC,0.957747
4960,la,I-LOC,0.70254076
4960,##hore,I-LOC,0.74439394
4960,##aki,I-MISC,0.77697384
4960,##stan,I-MISC,0.9578302
4960,##is,I-MISC,0.62779444
4960,##aki,I-MISC,0.88694495
4960,##stan,I-MISC,0.9745174
4960,##i,I-MISC,0.92229795
4967,euro,I-MISC,0.43128732
4971,##lant,I-MISC,0.41059938
4986,ha,I-LOC,0.64102525
5003,art,I-ORG,0.8011143
5003,##uro,I-ORG,0.8458188
5006,chin,I-MISC,0.9840896
5006,##ese,I-MISC,0.99104017
5023,##na,I-PER,0.5450718
5026,##ean,I-PER,0.569703
5026,##lou,I-PER,0.60310054
5030,##n,I-MISC,0.37495223
5042,ha,I-PER,0.96122503
5042,##ith,I-PER,0.919313
5042,##am,I-PER,0.9698317
5042,male,I-PER,0.92608094
5042,##yr,I-MISC,0.34357005
5042,##yr,I-LOC,0.41682968
5047,##rae,I-ORG,0.7058039
5047,##li,I-ORG,0.7124795
5047,yo,I-PER,0.7289866
5047,##ssi,I-PER,0.9332453
5047,of,I-ORG,0.51379853
5047,defense,I-ORG,0.7207341
5047,e,I-PER,0.6354231
5047,##ita,I-PER,0.7306959
5047,##n,I-PER,0.9554076
5047,da,I-PER,0.5679764
5049,##nt,I-ORG,0.5286523
5049,ha,I-LOC,0.7528952
5051,##war,I-ORG,0.46651414
5051,##zer,I-ORG,0.6025224
5051,##ate,I-ORG,0.67225635
5051,##go,I-ORG,0.6529579
5058,sa,I-ORG,0.5931164
5058,##udi,I-ORG,0.8736124
5058,a,I-ORG,0.8121554
5058,##rab,I-LOC,0.57814306
5058,##ia,I-ORG,0.53156114
5059,##mb,I-MISC,0.8356214
5059,##ian,I-MISC,0.9530642
5059,##ri,I-PER,0.41837692
5060,span,I-MISC,0.5721602
5060,##ish,I-MISC,0.894286
5064,##ja,I-PER,0.5119225
5064,net,I-PER,0.9788734
5064,##any,I-PER,0.9583504
5064,##ahu,I-PER,0.9803053
5064,##any,I-PER,0.47747412
5064,##ahu,I-PER,0.8514926
5074,m,I-ORG,0.880857
5074,##c,I-ORG,0.8476243
5074,##go,I-ORG,0.89310837
5074,##vern,I-ORG,0.83332497
5077,##n,I-MISC,0.73213124
5077,##eau,I-LOC,0.7471916
5078,##any,I-ORG,0.4873942
5078,##any,I-ORG,0.5578613
5086,ka,I-LOC,0.94972056
5086,##rz,I-LOC,0.9577572
5086,##ai,I-LOC,0.9070701
5087,ka,I-PER,0.9329223
5087,##rz,I-PER,0.77725565
5087,##aki,I-MISC,0.90236986
5087,##stan,I-MISC,0.9692993
5087,##is,I-MISC,0.49725428
5087,##bul,I-LOC,0.5346871
5087,##aki,I-MISC,0.7821871
5087,##stan,I-MISC,0.8630369
5088,is,I-ORG,0.56285244
5088,##rae,I-ORG,0.8758915
5088,##li,I-ORG,0.7353328
5088,##eric,I-MISC,0.7358385
5088,##eric,I-MISC,0.47006258
5088,##eric,I-MISC,0.4886287
5088,##rae,I-ORG,0.47725207
5088,##eric,I-MISC,0.56035715
5088,##rae,I-ORG,0.5130827
5091,##brook,I-PER,0.48007852
5091,##ap,I-LOC,0.6659723
5091,##pa,I-LOC,0.49597847
5091,##qua,I-LOC,0.5748048
5098,##rica,I-MISC,0.8871969
5098,##eric,I-MISC,0.57176745
5099,is,I-MISC,0.73716277
5099,##rae,I-MISC,0.70560896
5099,##li,I-MISC,0.80509645
5101,##ca,I-ORG,0.4901952
5101,##ffe,I-ORG,0.6723579
5102,e,I-MISC,0.4241856
5102,##urus,I-MISC,0.5577612
5102,##sia,I-LOC,0.3223696
5102,e,I-MISC,0.65491515
5102,##urus,I-MISC,0.544316
5102,##uss,I-LOC,0.5144506
5102,is,I-MISC,0.46438527
5102,##rae,I-MISC,0.41619247
5102,##uss,I-LOC,0.4572046
5102,##uss,I-LOC,0.42719245
5105,##dia,I-LOC,0.9733768
5109,##eric,I-MISC,0.9459901
5109,##an,I-MISC,0.97822064
5109,as,I-LOC,0.6150232
5112,middle,I-LOC,0.58146626
5112,east,I-LOC,0.9320999
5115,##dia,I-LOC,0.9703879
5115,##ind,I-ORG,0.66955656
5115,##ia,I-ORG,0.5690892
5115,##ib,I-ORG,0.5101306
5116,ka,I-PER,0.6102935
5118,to,I-ORG,0.647416
5118,##iv,I-ORG,0.53454494
5118,las,I-ORG,0.4948845
5126,uk,I-MISC,0.853865
5126,##rani,I-MISC,0.9571693
5126,##an,I-MISC,0.9712603
5126,g,I-PER,0.9755661
5126,##ry,I-PER,0.9945576
5126,##sh,I-PER,0.84495425
5126,##chenko,I-PER,0.9769876
5126,g,I-MISC,0.96742034
5126,##ree,I-MISC,0.8441884
5126,##k,I-MISC,0.97957873
5126,##nd,I-PER,0.91374165
5126,##re,I-PER,0.87590545
5126,##ou,I-PER,0.915548
5137,##rench,I-MISC,0.99747545
5137,##erman,I-MISC,0.9664963
5137,##alia,I-MISC,0.4575679
5139,##stan,I-LOC,0.86699593
5152,r,I-MISC,0.9882109
5152,##uss,I-MISC,0.9938856
5152,##ian,I-MISC,0.99612194
5152,la,I-PER,0.7332484
5167,c,I-PER,0.79806817
5167,##lint,I-PER,0.5152285
5169,lit,I-MISC,0.91935897
5169,##hua,I-MISC,0.9432907
5169,##nian,I-MISC,0.9886335
5169,##hua,I-LOC,0.67555946
5173,jack,I-PER,0.6930881
5173,m,I-PER,0.96210366
5173,##urt,I-PER,0.75982696
5173,v,I-LOC,0.5717314
5173,##iet,I-LOC,0.9984925
5173,##nam,I-LOC,0.9981731
5173,##vani,I-LOC,0.90960604
5173,m,I-PER,0.53490233
5181,##oman,I-MISC,0.3430149
5181,##iam,I-ORG,0.51530266
5181,##erman,I-MISC,0.7756225
5181,##oman,I-LOC,0.781257
5181,##ia,I-LOC,0.6401848
5181,euro,I-MISC,0.864446
5181,##oman,I-MISC,0.95407784
5181,##ian,I-MISC,0.84861624
5181,##isi,I-LOC,0.51714
5182,ya,I-PER,0.9248201
5182,##nu,I-PER,0.98124367
5182,##kov,I-PER,0.99233866
5182,##ych,I-PER,0.9709712
5182,t,I-PER,0.64571685
5182,##ym,I-PER,0.9817664
5182,##osh,I-PER,0.94375205
5182,##enko,I-PER,0.93222076
5185,m,I-PER,0.54087955
5193,##zi,I-MISC,0.7432801
5193,##lian,I-MISC,0.9106873
5193,##ran,I-ORG,0.534468
5193,bra,I-LOC,0.76164454
5193,##si,I-LOC,0.6149118
5193,##zi,I-MISC,0.924646
5193,##lian,I-MISC,0.9687528
5193,c,I-PER,0.49304828
5193,##els,I-PER,0.57188976
5193,##o,I-PER,0.5402925
5193,am,I-PER,0.5847951
5193,##ran,I-ORG,0.7378931
5193,##ran,I-ORG,0.593824
5195,##raj,I-ORG,0.7720375
5207,c,I-PER,0.5118444
5209,euro,I-LOC,0.46024734
5220,e,I-MISC,0.97300863
5220,##gy,I-MISC,0.5004487
5220,##pt,I-MISC,0.9212655
5220,##ian,I-MISC,0.99225676
5240,##mp,I-LOC,0.46197343
5240,##ala,I-LOC,0.9304808
5242,is,I-MISC,0.7317066
5242,##rae,I-MISC,0.47886792
5243,s,I-MISC,0.9498381
5243,##wed,I-MISC,0.9585412
5243,##ish,I-MISC,0.9674655
5243,nor,I-MISC,0.98394936
5243,##we,I-MISC,0.592334
5243,##gia,I-MISC,0.94432235
5243,##n,I-MISC,0.99411833
5252,r,I-MISC,0.9625137
5252,##uss,I-MISC,0.98433876
5252,##ians,I-MISC,0.58907413
5252,j,I-LOC,0.93165547
5252,##ala,I-LOC,0.99538827
5252,##la,I-LOC,0.9801303
5252,##bad,I-LOC,0.99834275
5252,r,I-MISC,0.93897074
5252,##uss,I-MISC,0.9904965
5252,##ian,I-MISC,0.98620725
5252,r,I-MISC,0.5201341
5252,##uss,I-MISC,0.93398625
5252,##ian,I-MISC,0.84664315
5259,##ndon,I-LOC,0.5625596
5259,##h,I-MISC,0.7738655
5264,o,I-PER,0.96958536
5264,##ba,I-PER,0.7905899
5271,##asi,I-MISC,0.42505568
5277,##nt,I-ORG,0.79314816
5277,##hal,I-ORG,0.652176
5277,##rae,I-ORG,0.54029834
5277,##nt,I-ORG,0.60422826
5277,##rae,I-ORG,0.62859523
5277,s,I-ORG,0.5249804
5277,##rae,I-ORG,0.4769671
5277,##rae,I-ORG,0.42695576
5288,##f,I-LOC,0.7131952
5288,##ghan,I-LOC,0.9977143
5288,##istan,I-LOC,0.99932826
5288,##f,I-LOC,0.67860794
5288,##ghan,I-LOC,0.99319553
5288,##istan,I-LOC,0.9986129
5296,c,I-PER,0.8307362
5302,##al,I-ORG,0.6440079
5303,##f,I-MISC,0.52791625
5303,##ghan,I-MISC,0.8306915
5303,##ghan,I-MISC,0.5419898
5305,o,I-PER,0.86164725
5305,##ba,I-PER,0.64147675
5306,##ines,I-ORG,0.6139694
5306,p,I-ORG,0.53935057
5306,##hil,I-ORG,0.4601038
5306,##ip,I-ORG,0.5503873
5306,##pe,I-ORG,0.5745545
5307,##f,I-LOC,0.77505857
5307,##ghan,I-LOC,0.99546283
5307,##istan,I-LOC,0.9989498
5307,##ghan,I-LOC,0.9944469
5307,##istan,I-LOC,0.9981962
5307,m,I-PER,0.4918882
5307,##hr,I-PER,0.5789118
5307,##ghan,I-LOC,0.9949767
5307,##istan,I-LOC,0.99897873
5307,##ghan,I-LOC,0.9948389
5307,##istan,I-LOC,0.9989563
5311,##lant,I-MISC,0.6270327
5311,##ic,I-MISC,0.71199507
5311,am,I-MISC,0.7263503
5311,##eric,I-MISC,0.9569197
5311,##an,I-MISC,0.9882373
5311,##vid,I-PER,0.84480155
5311,came,I-PER,0.93901587
5311,sa,I-PER,0.6617624
5319,##ku,I-PER,0.97002023
5319,##ls,I-PER,0.572562
5320,##ku,I-PER,0.65022117
5321,to,I-ORG,0.647416
5321,##iv,I-ORG,0.53454494
5321,las,I-ORG,0.4948845
5322,##toria,I-LOC,0.9976927
5322,##rica,I-LOC,0.9909107
5322,##rica,I-LOC,0.995195
5322,pre,I-LOC,0.6946803
5322,##toria,I-LOC,0.9993716
5328,ha,I-LOC,0.7957851
5328,##wai,I-LOC,0.8695134
5336,##f,I-MISC,0.49705362
5336,##ghan,I-MISC,0.5793368
5337,##on,I-ORG,0.7221314
5337,re,I-ORG,0.6262004
5337,r,I-ORG,0.5714814
5337,##uss,I-ORG,0.6743393
5337,##ia,I-ORG,0.7042132
5339,##ffe,I-ORG,0.70803344
5344,##ud,I-PER,0.84706485
5344,##zia,I-PER,0.8588307
5344,##k,I-PER,0.7483804
5344,##yi,I-LOC,0.8975567
5344,##v,I-LOC,0.9826149
5356,chin,I-MISC,0.96051514
5356,##ese,I-MISC,0.963274
5356,au,I-MISC,0.7460621
5356,##stra,I-MISC,0.8893349
5356,##lian,I-MISC,0.85046655
5356,##dia,I-LOC,0.9498766
5356,##eor,I-PER,0.5374344
5356,##ap,I-ORG,0.49057713
5361,##ree,I-MISC,0.60886425
5361,g,I-MISC,0.5690857
5361,##ree,I-MISC,0.6978722
5361,##k,I-MISC,0.933108
5361,##re,I-ORG,0.6178796
5370,##cle,I-ORG,0.52804
5370,##gg,I-ORG,0.6122962
5374,##f,I-LOC,0.8868187
5374,##ghan,I-LOC,0.9965994
5374,##istan,I-LOC,0.9985978
5374,##f,I-LOC,0.805462
5374,##ghan,I-LOC,0.99675745
5374,##istan,I-LOC,0.998933
5374,##ghan,I-MISC,0.50654495
5374,ni,I-PER,0.8830345
5374,##ta,I-PER,0.9684945
5374,low,I-PER,0.7112855
5374,##f,I-LOC,0.75650215
5374,##ghan,I-LOC,0.99421763
5374,##istan,I-LOC,0.9976272
5378,al,I-PER,0.83709955
5378,##berto,I-PER,0.9267596
5378,more,I-PER,0.47463787
5383,g,I-MISC,0.76188844
5383,##ree,I-MISC,0.7527424
5383,##mon,I-PER,0.98561364
5383,j,I-PER,0.8274231
5383,##oh,I-PER,0.894883
5383,##nson,I-PER,0.74361753
5385,##de,I-ORG,0.5946295
5385,robin,I-PER,0.6229719
5395,##omi,I-PER,0.5606331
5407,k,I-LOC,0.69730765
5407,##ore,I-LOC,0.90245295
5407,##a,I-LOC,0.5162284
5408,##erman,I-MISC,0.6314004
5409,der,I-PER,0.7316897
5412,c,I-PER,0.91789293
5412,##lint,I-PER,0.72133446
5414,##ghan,I-LOC,0.4606734
5414,da,I-PER,0.95501304
5414,##vid,I-PER,0.9935409
5414,pet,I-PER,0.9938803
5414,##rae,I-PER,0.9799984
5414,##f,I-LOC,0.8400473
5414,##ghan,I-LOC,0.9926402
5414,##istan,I-LOC,0.99912363
5414,am,I-MISC,0.5244892
5414,##eric,I-MISC,0.9129899
5414,##an,I-MISC,0.98733985
5415,ma,I-PER,0.6939087
5415,net,I-PER,0.96130115
5415,##any,I-PER,0.82663476
5415,##ahu,I-PER,0.8238384
5433,##nt,I-ORG,0.7915378
5433,##hal,I-ORG,0.5654862
5433,##nt,I-ORG,0.74438727
5433,al,I-ORG,0.546439
5433,al,I-LOC,0.97514504
5433,a,I-LOC,0.94431025
5433,##rak,I-LOC,0.94439185
5433,##ib,I-LOC,0.99366474
5439,##aki,I-MISC,0.91411954
5439,##stan,I-MISC,0.94886446
5439,##i,I-MISC,0.9096824
5442,g,I-MISC,0.7088068
5442,##erman,I-MISC,0.98475546
5442,##y,I-MISC,0.8023907
5442,##erman,I-MISC,0.99713385
5446,##aki,I-MISC,0.91411954
5446,##stan,I-MISC,0.94886446
5446,##i,I-MISC,0.9096824
5449,p,I-MISC,0.507859
5449,##aki,I-MISC,0.9262248
5449,##stan,I-MISC,0.95393664
5449,##i,I-MISC,0.9577268
5454,east,I-LOC,0.9646591
5454,##inian,I-MISC,0.94933337
5456,a,I-PER,0.8048639
5456,##bba,I-PER,0.5941938
5456,net,I-PER,0.9536763
5456,##any,I-PER,0.6944184
5456,##ahu,I-PER,0.91501194
5459,##ku,I-PER,0.6315416
5459,##ku,I-PER,0.52841693
5466,##ip,I-MISC,0.5692272
5466,##pine,I-MISC,0.7342513
5476,##am,I-LOC,0.7064389
5476,##bia,I-LOC,0.7512346
5488,##rica,I-LOC,0.99360305
5488,##nn,I-PER,0.640372
5493,k,I-LOC,0.9199876
5493,##rak,I-LOC,0.99227023
5493,##ow,I-LOC,0.99940634
5513,b,I-PER,0.6723176
5513,##aj,I-PER,0.6664677
5513,##nai,I-PER,0.6500824
5518,##arian,I-MISC,0.9143489
5518,go,I-PER,0.6844093
5518,##rdon,I-PER,0.8230329
5518,b,I-PER,0.89394575
5518,##aj,I-PER,0.800205
5522,##oan,I-PER,0.8722824
5522,##ne,I-PER,0.96138656
5522,las,I-PER,0.953657
5522,##cz,I-PER,0.9268753
5522,##cy,I-PER,0.846127
5522,##ch,I-PER,0.4970322
5526,##eric,I-MISC,0.87680304
5528,ka,I-PER,0.86397445
5529,##ines,I-ORG,0.84497607
5529,p,I-ORG,0.8078557
5529,##hil,I-ORG,0.7355937
5529,##ip,I-ORG,0.79975
5529,##pe,I-ORG,0.8327142
5538,a,I-MISC,0.6981588
5538,##f,I-MISC,0.5473944
5538,##ghan,I-MISC,0.74404085
5538,##istan,I-MISC,0.9193255
5538,##ghan,I-MISC,0.8614032
5540,lo,I-ORG,0.59246844
5545,am,I-ORG,0.46560737
5545,##eric,I-LOC,0.419624
5545,##ran,I-ORG,0.5699528
5545,##ira,I-MISC,0.46637714
5545,##rae,I-ORG,0.8506492
5545,##ran,I-ORG,0.49578893
5545,##ran,I-ORG,0.8327776
5545,##rae,I-ORG,0.750712
5546,##os,I-ORG,0.4209591
5546,##worth,I-PER,0.38221636
5551,ka,I-MISC,0.6412851
5551,ka,I-PER,0.9364676
5551,##rz,I-PER,0.67212576
5552,##pine,I-MISC,0.5665363
5553,##ur,I-MISC,0.53440934
5553,##kis,I-MISC,0.5295922
5553,##h,I-MISC,0.98091745
5553,da,I-PER,0.9326643
5553,##vu,I-PER,0.9850278
5553,##to,I-PER,0.9576347
5553,##g,I-PER,0.93750244
5553,##lu,I-PER,0.54284716
5556,den,I-PER,0.71677125
5556,##nis,I-PER,0.47106904
5558,c,I-PER,0.53555536
5558,##ran,I-ORG,0.84532595
5558,##ran,I-ORG,0.8425917
5558,i,I-MISC,0.62773615
5558,##rani,I-MISC,0.87249607
5574,lo,I-PER,0.52145535
5574,##na,I-PER,0.8274621
5574,v,I-PER,0.68329674
5574,##al,I-LOC,0.34354877
5574,##mor,I-PER,0.65471065
5590,##erus,I-MISC,0.48726964
5593,##f,I-LOC,0.89966464
5593,##ghan,I-LOC,0.9751599
5593,##istan,I-LOC,0.9967464
5593,##brook,I-PER,0.79978496
5593,##brook,I-PER,0.7282541
5596,##eric,I-MISC,0.7023751
5596,##f,I-LOC,0.87185585
5596,##ghan,I-LOC,0.9928999
5596,##istan,I-LOC,0.99865365
5597,ho,I-PER,0.81546843
5597,##l,I-PER,0.48880172
5597,##brook,I-PER,0.86156327
5597,##brook,I-PER,0.68903416
5597,##brook,I-PER,0.5268769
5597,##brook,I-PER,0.74686843
5603,##hil,I-PER,0.583385
5603,is,I-LOC,0.9811757
5603,##lam,I-LOC,0.9960045
5603,##abad,I-LOC,0.99873465
5604,##bine,I-PER,0.6310933
5604,##tany,I-ORG,0.7160382
5604,##ahu,I-PER,0.54615396
5606,##aki,I-LOC,0.8533752
5606,##stan,I-LOC,0.9186415
5608,las,I-PER,0.3830632
5608,##z,I-PER,0.45315447
5609,##aki,I-MISC,0.72535706
5609,##stan,I-MISC,0.91815245
5609,##i,I-MISC,0.5106172
5612,am,I-MISC,0.92738223
5612,##eric,I-MISC,0.97359735
5612,##an,I-MISC,0.99308574
5614,##ghan,I-MISC,0.69995093
5617,##f,I-LOC,0.81656235
5617,##ghan,I-LOC,0.99501556
5617,##istan,I-LOC,0.9986451
5619,##f,I-MISC,0.50289994
5619,##ghan,I-MISC,0.97005826
5619,##f,I-LOC,0.5537456
5619,##ghan,I-LOC,0.9961026
5619,##istan,I-LOC,0.9993585
5619,##f,I-LOC,0.75983584
5619,##ghan,I-LOC,0.9977283
5619,##istan,I-LOC,0.999567
5619,##ray,I-PER,0.55009526
5628,##ghan,I-LOC,0.99297464
5628,##istan,I-LOC,0.99782014
5628,##ghan,I-LOC,0.9909017
5628,##istan,I-LOC,0.9985039
5628,##ghan,I-LOC,0.9825004
5628,##istan,I-LOC,0.99604213
5632,##f,I-LOC,0.8046698
5632,##ghan,I-LOC,0.9912184
5632,##istan,I-LOC,0.9919286
5632,##iya,I-LOC,0.9897858
5632,##dh,I-LOC,0.99635494
5632,##f,I-LOC,0.6818918
5632,##ghan,I-LOC,0.9747372
5632,##istan,I-LOC,0.80541545
5632,t,I-PER,0.9438252
5632,##ur,I-PER,0.96176094
5632,##ki,I-PER,0.99123424
5632,al,I-PER,0.9893351
5632,##fa,I-PER,0.90537316
5632,##isa,I-PER,0.96576256
5632,middle,I-LOC,0.63608646
5632,east,I-LOC,0.9538821
5640,##f,I-LOC,0.6308794
5640,##ghan,I-LOC,0.8822161
5640,##istan,I-LOC,0.6310431
5640,##aki,I-LOC,0.92536104
5640,##stan,I-LOC,0.987698
5640,##f,I-LOC,0.5146717
5640,##rae,I-PER,0.6503102
5640,##f,I-LOC,0.6286849
5640,##ghan,I-LOC,0.9922299
5640,##istan,I-LOC,0.9973163
5642,##rae,I-ORG,0.5351645
5642,##rica,I-MISC,0.88617706
5642,##eric,I-MISC,0.9545023
5642,##an,I-MISC,0.7424592
5643,##am,I-PER,0.7955698
5643,ch,I-PER,0.96220446
5643,##oms,I-PER,0.7600457
5644,da,I-PER,0.6887449
5644,##vu,I-PER,0.980695
5644,##to,I-PER,0.9343565
5644,##g,I-PER,0.8384074
5644,i,I-PER,0.45383313
5644,##ran,I-PER,0.7140294
5656,east,I-LOC,0.9097655
5659,me,I-MISC,0.80488706
5659,##xi,I-MISC,0.9885384
5659,##can,I-MISC,0.9809965
5659,##eric,I-MISC,0.39064652
5659,##an,I-MISC,0.53302455
5668,el,I-LOC,0.67814624
5668,##men,I-LOC,0.83778363
5668,##dorf,I-LOC,0.97853845
5675,east,I-LOC,0.85028815
5693,##ord,I-MISC,0.50497925
5693,##ania,I-MISC,0.64700043
5693,##n,I-MISC,0.99242073
5693,j,I-PER,0.85045016
5693,##ude,I-PER,0.9052183
5693,##h,I-PER,0.6175752
5715,##bro,I-ORG,0.55119556
5715,fi,I-ORG,0.7177716
5715,##sa,I-ORG,0.626313
5715,k,I-PER,0.6777837
5715,##rist,I-PER,0.8114362
5715,##y,I-PER,0.94252
5715,t,I-PER,0.88271487
5715,##ra,I-PER,0.8695762
5715,##ut,I-PER,0.61023116
5715,##mann,I-PER,0.8122333
5716,chin,I-LOC,0.7968578
5716,c,I-PER,0.46306482
5716,chin,I-MISC,0.93032146
5716,##ese,I-MISC,0.9444358
5716,##rica,I-MISC,0.8474803
5717,##ba,I-LOC,0.49074647
5717,##ija,I-MISC,0.500245
5717,##n,I-LOC,0.85622305
5717,al,I-PER,0.76234853
5717,##i,I-PER,0.61070275
5720,##hil,I-PER,0.6900503
5720,##ip,I-PER,0.8365363
5729,##f,I-LOC,0.81393236
5729,##ghan,I-LOC,0.9814114
5729,##istan,I-LOC,0.9942419
5749,al,I-ORG,0.93220544
5749,##bright,I-ORG,0.969792
5749,stone,I-ORG,0.6072806
5749,##bridge,I-ORG,0.7338745
5749,c,I-PER,0.77175194
5749,##lint,I-PER,0.5467814
5751,##ill,I-ORG,0.563548
5754,b,I-PER,0.5059665
5754,##ory,I-PER,0.96819365
5754,##s,I-PER,0.9752186
5754,g,I-PER,0.9348944
5754,##ud,I-PER,0.86496186
5754,##zia,I-PER,0.95090044
5754,##k,I-PER,0.72298205
5754,##rain,I-MISC,0.61378795
5754,##ian,I-MISC,0.6605267
5754,##no,I-PER,0.96385366
5754,##kovic,I-PER,0.9208012
5756,##rae,I-ORG,0.40182057
5756,##ja,I-PER,0.6452256
5756,##min,I-PER,0.68173766
5756,net,I-PER,0.9802097
5756,##any,I-PER,0.9254643
5756,##ahu,I-PER,0.93554467
5756,##rae,I-ORG,0.5261938
5758,##rae,I-LOC,0.5792612
5759,net,I-PER,0.8450056
5759,##any,I-PER,0.71814096
5759,##ahu,I-PER,0.721697
5759,##ab,I-PER,0.5574858
5759,##ot,I-PER,0.66997606
5759,##ni,I-PER,0.508617
5759,##yam,I-PER,0.32036135
5760,##any,I-PER,0.90641576
5760,##ahu,I-PER,0.832659
5760,bin,I-PER,0.8999492
